counter,start,storeDLT,storeKfrags,finish
0,2536,4970,111,71,110
1,2436,7258,130,83,119
6,5854,5509,109,64,105
2,8289,6476,110,106,110
12,4726,8485,109,66,105
9,5142,9378,111,68,141
16,8697,7766,129,69,118
3,7523,8444,109,62,134
7,7390,11701,111,77,103
11,7243,14259,111,74,112
4,5965,16481,113,65,111
18,6090,20850,110,60,106
5,6185,23736,111,71,104
10,8074,23704,110,74,117
13,8340,26167,119,70,120
8,23049,9640,113,60,105
15,7827,5134,109,63,119
14,3992,5939,115,62,108
17,2503,4664,116,69,116
19,2493,5466,111,65,112
