counter,start,storeDLT,storeKfrags,finish
0,2536,4082,111,70,108
1,2436,6683,112,65,106
6,5854,5921,126,61,105
2,8289,5901,119,79,113
12,4726,9053,111,71,106
9,5142,8888,120,64,116
16,8697,7096,112,73,108
3,7523,8105,117,69,111
7,7390,11001,111,65,108
11,7243,14149,109,71,115
4,5965,17033,112,67,109
18,6090,20068,113,67,115
5,6185,23159,151,66,107
10,8074,23020,110,67,108
13,8340,27436,110,63,110
8,23049,9076,115,80,110
15,7827,5679,113,72,121
14,3992,4384,110,62,104
17,2503,2995,117,73,124
19,2493,1878,111,62,106
