counter,start,storeDLT,storeKfrags,finish
0,2536,1468,112,59,110
1,2436,5116,114,64,104
6,5854,4341,114,67,108
2,8289,4356,118,63,106
12,4726,7717,115,70,108
9,5142,7685,116,60,131
16,8697,6068,119,69,113
3,7523,6203,113,67,108
7,7390,9641,110,72,114
11,7243,12574,109,64,112
4,5965,15912,113,72,107
18,6090,17846,122,67,120
5,6185,21721,109,68,109
10,8074,21482,122,66,112
13,8340,24777,121,87,105
8,23049,7546,110,63,106
15,7827,4222,132,76,107
14,3992,3892,119,66,109
17,2503,2656,114,73,113
19,2493,2549,114,71,120
