counter,start,storeDLT,storeKfrags,finish
0,2536,2940,116,62,108
1,2436,5497,112,74,110
6,5854,4724,110,58,104
2,8289,4691,121,62,104
12,4726,7950,127,82,108
9,5142,7351,111,64,115
16,8697,6187,111,75,121
3,7523,6646,111,61,109
7,7390,9972,110,69,113
11,7243,13225,156,67,104
4,5965,16019,113,59,106
18,6090,19181,112,66,114
5,6185,22052,111,85,112
10,8074,21716,112,74,122
13,8340,25000,111,67,109
8,23049,8044,115,72,120
15,7827,4710,111,74,154
14,3992,4224,131,66,108
17,2503,1889,116,63,107
19,2493,3895,110,65,109
