counter,start,storeDLT,storeKfrags,finish
0,2661,5536,112,64,105
3,2546,10041,110,68,113
1,2660,14746,118,63,109
2,2465,18807,114,69,112
7,11318,15668,117,67,110
8,15511,14672,114,71,106
9,18585,15002,114,64,113
12,16862,19085,110,76,120
6,17251,23447,108,62,109
5,17023,27075,111,59,127
15,16499,32123,113,59,104
19,15549,36319,114,67,128
16,13379,31624,120,68,110
4,13501,36001,108,80,115
11,28999,22864,111,67,131
17,37499,16964,109,73,113
10,30692,14141,140,75,104
14,26384,17474,116,70,103
18,25906,21673,112,64,113
13,13916,5733,111,65,121
