counter,start,storeDLT,storeKfrags,finish
0,2661,3793,113,64,128
3,2546,8690,110,65,111
1,2660,13188,110,67,110
2,2465,17376,112,61,104
7,11318,13670,124,74,104
8,15511,13342,121,71,109
9,18585,13547,109,65,112
12,16862,18421,115,70,107
6,17251,21885,116,64,113
5,17023,26174,111,95,107
15,16499,30670,112,64,103
19,15549,34768,111,59,104
16,13379,29969,123,66,103
4,13501,34114,109,67,116
11,28999,20412,116,65,107
17,37499,16520,109,64,108
10,30692,12148,111,80,118
14,26384,15882,115,58,103
18,25906,19112,111,61,107
13,13916,4045,114,76,107
