counter,start,storeDLT,storeKfrags,finish
0,2661,6881,109,67,116
3,2546,7468,111,94,112
1,2660,11380,109,64,103
2,2465,16404,126,67,113
7,11318,12926,109,65,112
8,15511,12544,117,59,108
9,18585,12898,111,68,105
12,16862,19864,108,64,112
6,17251,21119,112,62,111
5,17023,24395,108,65,104
15,16499,29845,110,73,125
19,15549,34181,111,64,110
16,13379,29198,112,66,103
4,13501,33204,113,64,106
11,28999,20589,110,67,106
17,37499,15703,114,67,104
10,30692,11913,126,82,123
14,26384,15107,109,90,105
18,25906,19331,111,69,109
13,13916,3275,111,69,105
