counter,start,storeDLT,storeKfrags,finish
0,2661,6527,118,67,109
3,2546,7604,123,61,104
1,2660,12120,109,59,105
2,2465,16293,108,80,108
7,11318,12695,110,62,104
8,15511,11313,110,66,104
9,18585,12653,109,60,103
12,16862,16399,112,72,108
6,17251,21225,112,64,104
5,17023,25177,111,93,118
15,16499,29611,108,61,104
19,15549,33726,112,69,109
16,13379,29060,111,64,105
4,13501,33440,117,72,123
11,28999,21026,109,60,112
17,37499,15468,113,69,117
10,30692,11691,109,63,123
14,26384,14889,121,65,104
18,25906,19216,111,65,110
13,13916,2052,109,60,104
