counter,start,storeDLT,storeKfrags,finish
0,2270,4024,153,142,24
1,2271,3586,35,61,8
3,3187,4115,56,107,11
2,4236,2699,70,75,42
7,4256,2961,14,18,6
4,2607,5309,18,21,11
6,4014,3579,15,13,5
9,5490,3214,19,24,13
5,2233,2532,64,142,142
8,2296,2634,77,179,47
