counter,start,storeDLT,storeKfrags,finish
0,2298,3463,43,47,69
1,2299,5337,32,18,14
3,2258,5220,20,22,25
2,5937,2190,29,62,41
7,4700,3068,122,427,454
9,2239,2252,30,59,63
4,2267,2203,17,16,15
5,2533,2998,30,38,18
8,2234,2428,62,205,410
6,2274,2531,90,149,281
