counter,start,storeDLT,storeKfrags,finish
3,7995,7875,117,71,130
7,11541,14336,126,67,117
10,13077,22064,115,67,125
1,11825,30569,118,77,111
0,14321,42507,123,86,111
2,10210,43905,116,70,121
14,13646,45674,116,69,113
11,5413,63644,194,77,112
17,14136,69681,116,63,115
4,17071,69767,114,66,110
5,12871,84314,114,63,112
12,85317,15172,119,78,112
6,86273,16876,120,66,112
16,61654,20987,118,62,109
15,22383,29140,116,68,122
13,31234,37675,115,68,113
19,57638,46492,116,62,110
9,28325,55853,118,73,126
18,17321,63396,118,69,119
8,15818,64393,177,67,118
