counter,start,storeDLT,storeKfrags,finish
3,7995,10017,117,75,112
7,11541,20590,125,69,117
10,13077,27373,132,70,111
1,11825,32309,119,68,114
0,14321,41964,122,70,128
14,13646,52064,119,79,125
2,10210,53690,116,81,124
11,5413,66353,119,77,118
4,17071,76494,116,64,112
17,14136,84200,127,69,122
5,12871,90712,116,78,117
12,85317,21439,116,74,113
6,86273,22540,123,65,117
16,61654,27456,115,68,111
15,22383,36195,134,68,111
13,31234,45500,117,65,114
19,57638,54706,114,66,136
9,28325,62114,115,80,121
18,17321,70747,114,69,113
8,15818,71310,121,78,112
