counter,start,storeDLT,storeKfrags,finish
0,2487,1423,111,62,105
1,2549,4557,118,68,102
6,2407,5894,114,67,105
9,6306,4107,110,64,103
2,7124,4327,109,70,110
5,7923,5522,112,68,106
8,3667,6547,114,67,103
10,4255,8269,112,60,101
7,4740,9115,117,70,108
4,10739,3413,113,73,108
3,8022,4506,114,68,107
16,7089,6404,122,61,103
17,6274,9226,130,65,105
15,3491,11033,111,60,107
12,11706,2388,110,76,104
19,11203,3401,114,67,104
11,8033,6429,110,64,107
13,2596,1412,118,61,105
18,2728,2398,111,62,113
14,2455,2299,113,66,110
