counter,start,storeDLT,storeKfrags,finish
0,2487,3728,113,66,102
1,2549,5556,112,64,111
6,2407,6562,112,64,103
9,6306,3626,110,79,103
2,7124,5496,111,62,103
5,7923,6536,116,61,110
8,3667,8449,119,71,102
10,4255,7941,115,70,105
7,4740,10238,111,68,106
4,10739,3293,121,73,110
3,8022,5301,118,64,103
16,7089,7291,109,64,104
17,6274,9895,119,64,110
15,3491,11477,124,63,103
12,11706,3939,113,68,104
19,11203,5400,123,72,103
11,8033,6229,124,67,104
13,2596,3434,112,71,103
18,2728,3535,114,75,104
14,2455,3179,112,68,105
