counter,start,storeDLT,storeKfrags,finish
0,2083,2058,16,20,23
1,2083,2073,20,36,21
2,2178,2086,24,23,22
3,2070,2183,22,59,13
4,2076,2054,14,17,13
6,2077,2043,14,22,34
8,2079,2038,19,19,17
9,2071,2044,24,22,23
7,2078,2052,15,26,18
5,2087,3043,15,16,13
