counter,start,storeDLT,storeKfrags,finish
0,2398,2304,110,66,112
14,3332,2330,110,63,108
6,2427,3283,118,67,107
1,2319,3523,112,64,110
2,2323,4804,113,65,111
10,2311,5009,115,72,159
11,2370,2384,116,63,131
4,2324,2940,110,68,116
7,2315,3775,117,67,118
5,2348,3798,108,60,106
19,3282,2460,112,69,105
8,4693,2380,111,66,109
16,2331,2269,114,70,128
15,2329,1820,123,74,121
3,2323,3509,110,61,110
13,2415,2287,112,72,122
18,2397,2285,116,65,111
12,2368,1283,110,72,107
9,2388,2305,117,61,122
17,2407,2300,111,65,122
