counter,start,storeDLT,storeKfrags,finish
0,2398,2861,111,73,114
14,3332,2915,116,72,109
1,2319,3871,112,66,108
6,2427,4832,117,70,115
2,2323,4368,112,64,112
10,2311,4335,112,93,113
11,2370,1754,111,74,108
4,2324,3517,119,64,107
7,2315,4337,115,66,110
5,2348,4262,110,61,106
19,3282,2006,109,64,107
8,4693,1603,114,78,129
16,2331,2842,111,65,110
15,2329,3590,170,59,123
3,2323,4076,111,66,109
13,2415,2948,114,65,107
18,2397,2938,112,75,107
12,2368,3175,133,67,107
9,2388,2862,110,67,111
17,2407,3304,115,62,106
