counter,start,storeDLT,storeKfrags,finish
0,2398,2981,119,66,104
14,3332,3029,117,65,115
1,2319,3972,116,68,115
6,2427,5059,115,75,108
2,2323,4588,120,87,130
10,2311,5117,117,64,107
11,2370,3005,108,70,106
4,2324,3616,110,68,111
7,2315,4451,112,64,104
5,2348,4494,112,76,107
19,3282,3121,112,72,125
8,4693,2492,110,62,128
16,2331,3063,114,69,117
15,2329,3267,148,67,104
3,2323,3853,113,66,110
13,2415,2839,125,69,105
18,2397,3051,116,68,114
12,2368,2291,127,58,109
9,2388,2975,108,72,108
17,2407,3192,111,65,112
