counter,start,storeDLT,storeKfrags,finish
2,16731,17390,886,878,362
9,15701,17393,754,1116,731
4,16143,23292,116,67,116
15,13986,27136,119,65,110
0,17625,32821,112,66,136
1,13481,43833,116,68,106
18,14960,44544,114,65,113
3,17401,45130,114,67,108
8,16845,50023,110,72,106
7,14982,51084,181,68,105
6,10773,63938,110,63,102
17,28227,71580,857,1221,1069
5,66925,30665,800,1013,1283
11,86579,13488,167,464,1031
10,80971,13588,311,479,873
19,96482,13638,565,1007,141
13,93230,27554,166,387,265
16,58150,-1,-1,-1,-1
