counter,start,storeDLT,storeKfrags,finish
0,2860,12592,109,69,101
2,3026,22182,110,62,104
5,3499,28943,109,66,110
3,3730,39636,112,65,111
7,3527,51887,110,66,130
10,3801,60850,179,69,102
4,3997,69869,132,84,107
1,42292,43476,108,63,111
12,71351,25990,111,68,102
14,67431,35848,110,61,111
18,66264,44879,109,67,110
9,61290,54955,123,64,101
16,49895,63782,110,64,107
6,50305,73190,113,62,111
8,44468,72300,117,63,104
15,44490,81728,112,64,111
13,41230,91005,110,70,103
19,39759,93757,111,73,103
11,32251,109545,112,64,110
17,2903,11542,122,62,101
