counter,start,storeDLT,storeKfrags,finish
0,2860,12370,134,61,103
2,3026,18151,114,61,102
5,3499,29048,119,59,105
3,3730,39527,117,62,103
7,3527,50445,113,62,106
10,3801,60740,109,62,103
4,3997,69097,130,62,101
1,42292,42358,110,66,109
12,71351,23897,120,64,102
14,67431,31866,110,66,110
18,66264,44992,112,67,107
9,61290,54291,110,64,102
16,49895,63675,119,71,103
6,50305,73081,113,63,109
8,44468,72186,111,63,102
15,44490,81498,109,70,112
13,41230,90898,110,64,103
19,39759,93862,113,65,108
11,32251,110208,111,64,112
17,2903,11430,111,68,103
