counter,start,storeDLT,storeKfrags,finish
0,3043,15021,132,70,121
8,3605,25006,161,106,109
16,3325,34804,119,69,109
1,4164,46565,158,73,108
3,5041,57769,144,79,118
6,27115,51196,151,79,121
15,39418,50951,116,83,125
2,57336,38693,118,78,128
4,58719,52183,121,82,168
13,57095,60379,126,80,150
5,53633,73681,179,86,115
7,51906,81334,161,101,119
9,50602,91661,118,108,124
18,47334,100223,132,103,119
12,49877,103835,134,157,142
10,35697,102206,219,94,151
11,94193,20379,119,85,122
19,92904,22890,124,70,122
14,71059,30214,116,81,120
17,44028,43524,131,68,173
