counter,start,storeDLT,storeKfrags,finish
0,3043,13266,121,86,112
8,3605,24889,144,163,150
16,3325,32404,116,89,116
1,4164,44961,127,91,136
3,5041,54396,133,106,162
6,27115,48892,118,77,133
15,39418,49365,124,93,158
2,57336,37138,113,87,120
4,58719,51843,118,70,161
13,57095,58856,141,84,139
5,53633,69192,123,77,111
7,51906,75599,123,71,108
9,50602,89875,126,71,124
18,47334,101387,134,80,130
12,49877,94688,118,74,142
10,35697,100552,154,81,116
11,94193,21763,132,90,111
19,92904,19245,127,85,114
14,71059,29567,138,99,139
17,44028,42036,135,76,141
