counter,start,storeDLT,storeKfrags,finish
0,3043,9772,137,99,161
8,3605,22170,128,78,110
16,3325,37470,126,78,136
1,4164,49200,124,85,119
3,5041,59777,142,92,122
6,27115,53831,121,87,130
15,39418,53320,111,76,133
2,57336,42169,125,100,121
4,58719,50303,112,89,182
13,57095,62618,128,84,114
5,53633,71765,158,74,114
7,51906,84164,120,132,108
9,50602,94963,139,77,125
18,47334,102673,178,81,116
12,49877,102331,120,75,112
10,35697,104158,140,106,161
11,94193,24823,163,90,122
19,92904,22127,145,72,137
14,71059,31362,160,116,121
17,44028,44996,121,101,121
