counter,start,storeDLT,storeKfrags,finish
0,2280,2238,35,47,12
3,2260,3356,26,24,41
2,2258,6240,71,42,15
4,3666,4592,32,109,90
5,3501,7823,25,56,33
7,5843,5210,27,16,5
1,7102,6360,47,37,25
6,2447,2127,17,24,61
8,2272,2161,19,26,13
9,2267,2159,24,19,13
