counter,start,storeDLT,storeKfrags,finish
0,2832,5901,112,62,104
4,3033,24788,117,61,105
7,2987,24945,110,65,104
6,3383,37241,111,65,105
5,24613,27977,112,69,103
1,42867,18373,112,66,103
8,42705,33483,112,65,105
3,41975,39023,110,67,109
2,41517,50931,118,67,104
19,40994,60919,117,70,102
11,41412,78871,110,65,103
9,34405,82073,118,68,102
10,37925,81381,128,61,106
18,34438,93112,109,66,109
12,17260,102846,124,63,106
14,81703,48518,110,59,104
17,84176,47955,111,64,103
15,98894,25351,115,62,104
16,85678,35531,111,76,105
13,95902,43922,113,69,111
