counter,start,storeDLT,storeKfrags,finish
0,2832,9461,128,67,110
4,3033,19568,115,65,110
7,2987,26371,111,69,106
6,3383,38895,111,63,109
5,24613,32830,111,59,123
1,42867,21976,111,68,114
8,42705,34041,110,67,107
3,41975,43107,138,64,111
2,41517,55710,118,62,102
19,40994,63136,171,66,104
11,41412,71188,111,74,113
9,34405,88278,126,76,108
10,37925,84538,112,67,110
18,34438,94636,110,65,131
12,17260,108734,117,64,115
14,81703,53441,112,66,110
17,84176,51384,112,67,105
15,98894,28560,112,67,107
16,85678,41546,170,59,104
13,95902,50054,110,64,110
