counter,start,storeDLT,storeKfrags,finish
0,2832,6227,113,70,105
4,3033,24896,108,70,120
7,2987,24288,111,64,103
6,3383,34822,120,93,102
5,24613,28598,115,66,113
1,42867,17828,111,65,105
8,42705,28258,111,58,104
3,41975,38240,115,64,104
2,41517,50606,109,60,101
19,40994,61913,110,66,118
11,41412,77998,114,66,104
9,34405,81820,112,59,102
10,37925,84101,119,65,108
18,34438,92321,110,63,107
12,17260,102622,114,67,105
14,81703,48240,108,59,103
17,84176,46731,112,60,103
15,98894,25902,111,77,112
16,85678,36194,136,61,103
13,95902,45038,113,65,114
