counter,start,storeDLT,storeKfrags,finish
0,2832,15034,112,64,105
4,3033,15427,110,66,106
7,2987,34445,111,64,103
6,3383,44907,112,69,111
5,24613,37603,112,67,103
1,42867,28206,111,89,110
8,42705,35150,120,68,102
3,41975,48243,114,70,107
2,41517,59705,109,65,106
19,40994,70241,124,65,102
11,41412,79429,121,64,108
9,34405,92066,115,64,111
10,37925,88215,113,61,115
18,34438,102355,114,70,106
12,17260,112751,116,69,116
14,81703,58563,114,62,103
17,84176,57793,115,64,103
15,98894,34672,110,67,110
16,85678,44660,115,64,104
13,95902,51575,110,59,146
