counter,start,storeDLT,storeKfrags,finish
0,2256,3215,22,32,36
3,2367,2955,52,53,29
5,2235,4108,15,47,14
2,5553,2897,307,230,414
1,4615,3451,51,287,25
9,5373,3775,75,180,352
4,2235,2293,62,193,166
7,2205,2570,71,172,11
6,2198,2294,77,82,38
8,2215,2301,49,106,69
