counter,start,storeDLT,storeKfrags,finish
0,2845,4280,112,66,112
1,2662,16491,109,60,105
11,3033,25532,111,72,103
6,2643,33040,111,85,107
7,12088,34998,115,67,108
2,29587,28135,130,78,116
4,37154,28927,113,66,106
3,38137,37109,120,67,107
13,35910,48156,111,65,118
8,35065,57842,110,65,116
19,32837,64309,120,68,110
17,31551,73741,114,66,112
14,37426,74739,111,68,118
5,33205,79382,109,74,105
15,26156,92165,113,64,106
10,25975,96275,114,65,103
9,25962,104445,111,75,104
16,25941,104140,127,66,125
12,51371,84237,115,78,103
18,90178,12076,110,60,105
