counter,start,storeDLT,storeKfrags,finish
0,2845,9868,112,64,109
1,2662,20510,113,68,111
11,3033,29071,110,65,111
6,2643,37835,110,78,116
7,12088,39931,116,70,103
2,29587,33835,112,63,122
4,37154,33436,112,65,105
3,38137,41888,171,65,105
13,35910,49052,111,68,111
8,35065,55943,117,64,113
19,32837,67465,126,68,106
17,31551,76970,125,71,108
14,37426,73286,118,66,103
5,33205,84598,112,73,102
15,26156,87204,119,66,106
10,25975,101490,116,63,110
9,25962,109684,119,69,105
16,25941,108659,122,66,103
12,51371,91096,113,67,112
18,90178,17981,121,60,105
