counter,start,storeDLT,storeKfrags,finish
0,2845,3953,115,70,111
1,2662,13091,112,60,102
11,3033,19969,111,72,112
6,2643,31406,110,63,103
7,12088,32534,109,58,106
2,29587,26452,114,66,106
4,37154,29039,112,62,103
3,38137,33631,114,59,102
13,35910,43025,123,65,102
8,35065,51781,108,66,115
19,32837,61060,111,67,112
17,31551,69720,110,66,113
14,37426,69697,113,65,116
5,33205,76093,110,66,105
15,26156,86279,118,71,104
10,25975,93818,116,70,105
9,25962,102089,174,61,107
16,25941,101171,110,68,122
12,51371,82587,117,63,134
18,90178,10623,110,65,117
