counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
0,1173,1235,6,17,22,27
4,2424,1473,5,7,10,5
8,2430,3670,9,11,23,6
9,1074,4801,12,24,17,8
10,2088,5627,13,21,18,7
16,1076,7008,5,10,20,5
13,2095,7686,6,5,8,6
11,2123,3102,14,20,31,14
5,7610,3558,18,28,24,12
14,2115,4410,6,14,61,5
3,5557,5331,16,21,19,7
2,2397,6399,9,25,74,9
19,5716,3003,8,20,40,20
6,5991,2056,6,7,11,4
12,3203,1144,6,11,29,14
17,2424,1816,6,13,35,11
7,1092,1715,8,7,18,4
18,1078,3070,12,28,149,26
15,1221,1435,6,8,13,5
