counter,start,storeDLT,storeKfrags,finish
0,2594,5506,120,66,104
14,2819,9734,120,86,109
6,3023,14793,113,69,104
4,2813,19010,110,60,103
2,2877,23593,112,66,104
1,3045,27762,110,65,101
15,3303,32354,127,71,103
7,19785,18823,110,68,113
16,27686,15757,111,92,105
3,26562,14287,119,62,102
18,26502,18353,112,70,115
13,24154,22619,120,59,103
11,17950,26812,110,65,110
10,18530,27242,108,66,111
12,24746,9125,120,67,112
17,23921,11753,115,77,108
5,16065,12842,136,70,103
8,9528,5880,113,76,108
9,1513,5669,110,67,111
19,1594,5691,118,67,104
