counter,start,storeDLT,storeKfrags,finish
0,3352,43155,116,64,176
13,6625,56316,177,63,107
6,14092,62908,198,171,415
10,26596,66190,118,66,108
19,45194,74092,175,139,203
1,46721,84181,424,625,1025
5,59465,82285,116,110,474
12,61406,97800,201,431,378
18,62384,110649,119,80,108
7,59856,136933,993,2198,1830
2,61958,138888,1701,2390,899
17,67067,146619,1890,1387,3779
4,62944,156626,2980,4156,4145
8,64033,175926,4052,2485,915
14,64561,249310,1933,719,753
3,59651,257174,115,64,239
16,60274,251279,117,66,108
9,70425,257188,116,70,117
11,65653,290992,116,68,111
15,229279,105923,119,68,128
