counter,start,storeDLT,storeKfrags,finish
0,3352,42228,117,66,111
13,6625,50133,147,93,123
6,14092,68214,117,75,107
10,26596,62923,120,73,111
19,45194,74063,299,232,380
1,46721,84384,1471,875,159
5,59465,82560,308,443,549
12,61406,97773,226,431,381
18,62384,111317,266,350,337
2,61958,139088,1534,2548,845
4,62944,153570,242,961,3974
7,59856,158044,1795,1355,2683
17,67067,148543,3948,4067,4211
8,64033,175721,4259,2485,910
14,64561,248941,234,856,1927
3,59651,258120,190,65,123
16,60274,251876,119,68,111
9,70425,258790,115,63,116
11,65653,290483,124,68,130
15,229279,111585,116,88,115
