counter,start,storeDLT,storeKfrags,finish
0,3352,25851,168,118,245
13,6625,49608,219,176,114
6,14092,59621,145,145,161
10,26596,59669,114,68,107
19,45194,61713,775,1235,1083
1,46721,72303,232,282,279
5,59465,69991,268,346,1827
12,61406,80473,453,291,143
18,62384,97299,161,320,159
2,61958,124072,400,380,146
7,59856,136878,1926,2391,1007
4,62944,153718,974,2315,3769
17,67067,147546,3029,3084,3138
8,64033,175497,3643,2158,2052
14,64561,228293,2252,1772,462
3,59651,247935,1929,719,694
16,60274,249943,123,70,115
9,70425,253006,117,72,158
11,65653,267903,115,72,199
15,229279,106685,119,81,116
