counter,start,storeDLT,storeKfrags,finish
0,3352,40703,115,86,116
13,6625,57176,114,71,143
6,14092,66114,147,65,115
10,26596,62221,116,69,113
19,45194,74124,236,379,246
1,46721,84332,540,468,911
5,59465,82739,401,214,306
12,61406,93037,151,105,219
18,62384,104081,114,63,116
2,61958,138429,134,418,1630
7,59856,137097,1726,2532,819
17,67067,146403,134,383,1779
4,62944,157639,4004,3301,2968
8,64033,175789,4182,2466,1338
14,64561,249234,1518,1201,752
3,59651,253851,134,153,218
16,60274,249616,121,98,132
9,70425,252980,116,65,111
11,65653,290917,118,62,111
15,229279,110740,115,84,133
