counter,start,storeDLT,storeKfrags,finish
0,2944,11979,116,64,109
16,3265,21696,119,66,109
10,12239,22602,118,77,108
3,22424,23006,115,83,113
1,22028,24735,126,66,112
4,23081,41283,117,67,112
2,20123,49931,117,68,111
17,19287,59210,137,68,107
5,17740,68054,127,86,115
18,17842,67981,125,67,108
14,15304,71972,124,73,123
9,63417,33538,114,63,107
7,68276,23532,115,73,113
6,68147,28923,114,73,110
8,71836,42268,116,63,107
12,62106,55154,114,68,107
15,65787,61381,115,69,113
11,47280,67366,119,72,112
13,48805,76802,114,62,108
19,20584,11450,114,68,116
