counter,start,storeDLT,storeKfrags,finish
0,2944,7329,195,70,106
16,3265,17032,116,63,111
10,12239,18117,118,65,117
3,22424,18106,143,69,109
1,22028,25153,115,70,114
4,23081,36478,117,70,111
2,20123,45162,115,96,106
17,19287,54386,132,71,108
5,17740,62176,117,64,108
18,17842,64943,120,70,111
14,15304,74509,116,70,115
9,63417,29708,119,69,111
7,68276,15119,116,69,132
6,68147,28048,117,82,110
8,71836,33058,119,70,121
15,65787,49923,118,68,118
12,62106,53613,115,74,111
11,47280,65833,117,65,108
13,48805,71938,128,66,107
19,20584,4869,128,77,109
