counter,start,storeDLT,storeKfrags,finish
0,2944,4003,120,70,107
16,3265,20962,159,74,107
10,12239,20829,116,68,107
3,22424,22298,148,66,107
1,22028,25034,129,72,108
4,23081,40585,124,61,114
2,20123,49579,118,84,119
17,19287,58741,128,67,110
5,17740,67344,115,68,118
18,17842,67294,121,62,109
14,15304,74114,134,96,110
9,63417,33830,122,68,112
7,68276,22826,115,67,110
6,68147,27914,114,65,106
8,71836,41548,121,76,114
12,62106,46436,121,72,124
15,65787,59346,125,80,106
11,47280,68070,114,64,107
13,48805,76097,125,64,109
19,20584,11080,120,83,110
