counter,start,storeDLT,storeKfrags,finish
0,3449,2295,26,25,12
7,2506,5587,80,115,40
8,3578,8252,132,452,65
2,3798,10258,19,23,13
9,2602,12900,29,40,47
1,15126,2276,16,24,9
5,13756,5301,26,39,25
4,15709,7102,15,17,13
6,13295,10274,54,82,41
3,6064,11852,22,28,13
