counter,start,storeDLT,storeKfrags,finish
0,3449,4183,48,265,170
7,2506,7257,19,18,13
8,3578,10278,21,20,11
2,3798,11444,21,74,53
9,2602,14554,18,21,6
1,15126,3099,109,82,64
5,13756,4609,316,283,57
4,15709,9699,15,18,10
6,13295,10407,61,110,145
3,6064,14348,21,45,32
