counter,start,storeDLT,storeKfrags,finish
0,2817,10997,115,63,106
3,3185,17219,114,65,115
1,3557,26387,114,74,109
6,2971,34858,115,66,103
2,11945,34353,132,78,104
14,35042,21186,114,68,130
15,38401,30038,113,66,115
7,31606,38002,113,63,128
9,32920,46097,116,61,107
8,36329,45338,115,80,103
5,34330,54466,123,78,105
10,33654,64632,116,69,106
11,31654,71738,114,65,105
16,30803,81378,111,66,109
4,28089,87832,111,68,109
12,20108,96727,112,75,104
18,49141,60096,119,67,107
13,81849,17068,118,71,111
19,67789,35292,172,113,119
17,54365,31882,111,65,107
