counter,start,storeDLT,storeKfrags,finish
2,12761,10151,126,122,176
0,4886,20733,165,300,322
13,11342,17656,116,66,130
7,10342,22022,112,64,112
8,14179,27818,110,61,126
5,14011,37827,130,82,113
10,11570,41808,117,80,226
3,13419,43252,110,120,117
16,11525,55088,112,66,107
1,12966,59897,110,62,114
4,14322,56949,109,65,103
6,18748,64592,113,65,113
12,15217,70943,119,77,104
19,-1,-1,-1,-1,-1
11,441049,28488,3700,2105,1256
9,444441,28951,3243,2093,1327
15,369580,120588,108,103,222
18,451845,123682,123,80,206
17,423854,130521,117,61,435
14,463833,137262,113,65,110
