counter,start,storeDLT,storeKfrags,finish
0,4886,11309,288,255,107
2,12761,10419,165,300,299
13,11342,14022,127,130,114
7,10342,19659,132,82,102
8,14179,26986,114,65,103
10,11570,41220,108,66,109
5,14011,41417,110,65,104
3,13419,50564,110,60,113
16,11525,57706,111,62,306
1,12966,62268,111,130,103
4,14322,59582,109,64,103
6,18748,67180,164,86,103
12,15217,70954,111,77,111
19,-1,-1,-1,-1,-1
11,441049,6451,7272,12076,9383
9,444441,60705,123,102,750
17,423854,118489,133,62,104
15,369580,125877,195,135,257
18,451845,132204,119,74,103
14,463833,137005,109,59,108
