counter,start,storeDLT,storeKfrags,finish
2,12761,10737,496,142,126
0,4886,20903,517,139,124
13,11342,15615,119,62,107
7,10342,21752,109,60,107
8,14179,30684,112,65,132
5,14011,34982,119,72,111
10,11570,41588,112,67,115
3,13419,47547,111,65,114
16,11525,56799,108,68,492
1,12966,61500,112,61,114
4,14322,58374,110,68,104
6,18748,67996,108,71,109
12,15217,72535,112,64,110
19,-1,-1,-1,-1,-1
11,441049,37382,1836,1674,747
18,451845,118375,109,124,103
9,444441,124781,188,58,106
15,369580,128283,117,69,231
17,423854,128398,208,75,119
14,463833,134947,114,70,108
