counter,start,storeDLT,storeKfrags,finish
0,9027,42033,967,293,594
3,13667,69664,592,281,458
17,16718,72590,266,109,124
2,38046,70590,143,83,125
13,35807,81333,127,71,110
1,36550,96481,159,272,133
9,43658,104090,116,82,130
6,41629,107861,119,559,126
19,44213,120412,137,74,114
4,47908,131966,117,108,116
16,43482,141033,116,69,113
5,40974,158460,121,75,115
15,55449,148105,116,64,109
7,56441,154720,120,69,122
11,59589,173007,116,65,112
12,67957,145339,116,73,116
18,73639,140749,121,83,116
10,70824,150785,114,62,115
14,145735,59873,120,70,114
8,147460,67025,125,70,112
