counter,start,storeDLT,storeKfrags,finish
0,9027,44874,135,104,267
3,13667,63809,117,90,149
17,16718,79256,123,65,164
2,38046,77659,118,65,116
13,35807,96317,128,122,422
1,36550,96958,120,95,116
6,41629,112823,119,66,111
19,44213,120573,123,84,130
9,43658,131603,144,108,113
16,43482,140938,124,77,115
4,47908,143904,116,81,115
5,40974,155461,129,239,122
15,55449,152396,125,91,124
7,56441,156646,121,68,123
11,59589,162861,119,65,113
12,67957,142971,116,72,125
18,73639,142375,114,72,115
10,70824,154047,128,69,114
14,145735,65110,115,71,111
8,147460,68554,125,70,122
