counter,start,storeDLT,storeKfrags,finish
0,9027,37824,2061,1256,1087
3,13667,67678,116,100,126
17,16718,70149,134,71,119
2,38046,76389,114,77,158
13,35807,86386,116,72,127
1,36550,94041,124,98,118
9,43658,104487,121,66,137
6,41629,109737,120,77,116
19,44213,126052,170,233,182
4,47908,135411,118,68,125
16,43482,139337,115,65,110
5,40974,161240,121,70,118
15,55449,147248,118,78,112
7,56441,159327,118,88,151
11,59589,163784,117,65,110
12,67957,139316,126,72,114
18,73639,147464,125,88,130
10,70824,151744,116,64,111
14,145735,61925,121,74,119
8,147460,70920,153,66,123
