counter,start,storeDLT,storeKfrags,finish
0,2632,5429,110,69,104
6,2494,10488,118,64,107
14,10867,6312,113,64,132
1,8356,10369,116,71,109
3,7833,14597,111,64,109
12,7911,19929,137,86,113
10,6075,23154,113,65,107
2,6321,27325,112,65,105
9,2218,30865,109,65,111
4,6011,36146,109,65,105
13,2944,39762,109,84,109
16,38007,5868,112,61,108
11,20511,9072,111,69,104
8,39210,14081,119,59,102
7,19517,17585,114,69,110
15,19790,6521,117,62,118
5,15910,10207,114,68,106
17,2506,13851,112,63,108
19,11641,3682,113,59,106
18,2574,5021,108,71,123
