counter,start,storeDLT,storeKfrags,finish
0,2632,4908,127,62,105
6,2494,8912,112,71,105
14,10867,5550,115,68,103
1,8356,8800,112,69,109
3,7833,12254,116,66,115
12,7911,17637,110,65,109
10,6075,21917,110,66,103
2,6321,26072,110,65,112
9,2218,30423,123,68,106
4,6011,34869,117,65,109
13,2944,38860,110,65,111
16,38007,4624,108,60,103
11,20511,8731,114,77,110
8,39210,12853,131,70,103
7,19517,17315,113,65,105
15,19790,5057,113,62,110
5,15910,8766,113,67,108
17,2506,11710,110,59,107
19,11641,4674,111,63,107
18,2574,5467,111,63,106
