counter,start,storeDLT,storeKfrags,finish
0,2632,4228,121,66,115
6,2494,7677,116,61,109
14,10867,4447,117,73,108
1,8356,8239,127,70,105
3,7833,12921,169,68,106
12,7911,16199,127,75,133
10,6075,20667,116,73,105
2,6321,24406,111,59,110
9,2218,28963,125,61,104
4,6011,33413,112,62,104
13,2944,36964,125,65,107
16,38007,3179,122,69,104
11,20511,7380,138,77,104
8,39210,11287,113,71,108
7,19517,15966,116,66,109
15,19790,3163,112,83,104
5,15910,7074,110,67,115
17,2506,11137,115,74,122
19,11641,3553,120,64,104
18,2574,4900,111,62,110
