counter,start,storeDLT,storeKfrags,finish
2,10082,8525,110,61,108
0,15223,14752,111,60,108
19,6241,19257,112,69,111
14,13156,35659,115,71,110
8,13173,39848,112,69,108
3,5365,46803,114,67,106
1,10504,50720,110,69,105
10,9541,58291,116,68,105
15,14130,66946,115,63,103
13,10148,79442,114,77,105
17,80110,10539,117,68,119
6,83463,47364,111,59,104
5,87514,58522,113,88,103
12,15186,60578,110,70,103
4,60298,80440,180,298,120
7,82744,94482,112,70,114
18,86616,103075,124,66,107
9,42287,112563,120,69,123
16,74708,9083,164,108,166
11,97664,16951,115,73,104
