counter,start,storeDLT,storeKfrags,finish
2,10082,10745,111,74,104
0,15223,18613,120,64,104
19,6241,24491,111,66,104
14,13156,30843,113,65,104
8,13173,34597,112,68,140
3,5365,45355,112,65,106
1,10504,55230,129,63,103
10,9541,62976,109,69,118
15,14130,72486,113,67,115
13,10148,75971,110,65,104
17,80110,5061,113,143,224
6,83463,37575,118,61,139
5,87514,51532,126,70,105
12,15186,63643,111,93,102
4,60298,79895,112,95,165
7,82744,100371,110,63,112
18,86616,109307,112,66,111
9,42287,129499,121,70,107
16,74708,10672,112,61,115
11,97664,19819,110,67,128
