counter,start,storeDLT,storeKfrags,finish
2,10082,7517,117,58,107
0,15223,22409,116,61,105
19,6241,25924,110,70,112
14,13156,29848,119,59,111
8,13173,36947,109,60,103
3,5365,47580,113,69,108
1,10504,54201,115,70,103
10,9541,61977,115,65,115
15,14130,71413,129,87,105
13,10148,75631,112,61,104
17,80110,4902,124,90,458
6,83463,35996,113,66,170
5,87514,53805,113,94,219
12,15186,68250,111,64,107
4,60298,85651,110,74,117
7,82744,98192,137,138,104
18,86616,108504,114,72,113
9,42287,129333,161,80,113
16,74708,11649,114,59,103
11,97664,17649,113,107,124
