counter,start,storeDLT,storeKfrags,finish
0,2905,6571,111,62,108
4,3214,21876,114,69,123
2,2735,32511,111,66,107
7,35130,16970,113,64,109
1,35592,28217,113,66,108
11,35546,36598,110,59,105
12,34573,48264,110,65,112
19,34320,56790,114,76,107
3,34088,68021,119,65,104
8,27121,78128,117,65,107
17,26241,86556,124,67,105
6,26238,100246,111,75,103
13,23763,113157,124,65,103
5,21964,122648,115,68,105
16,16806,133745,115,59,103
10,19075,145110,114,98,106
14,113944,45791,108,62,110
9,147913,14752,110,76,105
18,142906,31548,114,64,105
15,46181,42614,138,64,104
