counter,start,storeDLT,storeKfrags,finish
0,2905,7340,111,61,105
4,3214,23610,116,67,109
2,2735,33071,112,64,103
7,35130,17649,120,66,106
1,35592,28652,112,64,108
11,35546,38397,111,70,115
12,34573,50386,120,63,111
19,34320,59692,110,80,109
3,34088,70697,113,66,106
8,27121,82149,113,66,115
17,26241,92019,110,68,109
6,26238,103147,117,61,107
13,23763,111154,115,66,109
5,21964,118082,113,62,106
16,16806,136306,111,60,103
10,19075,146941,118,68,115
14,113944,47468,115,65,109
9,147913,20504,112,62,105
18,142906,32378,108,61,103
15,46181,44135,111,63,114
