counter,start,storeDLT,storeKfrags,finish
0,2905,4327,112,61,104
4,3214,13414,115,66,116
2,2735,23770,112,70,105
7,35130,8437,113,60,105
1,35592,25721,113,70,119
11,35546,29261,121,66,105
12,34573,40037,125,71,105
19,34320,50340,110,63,125
3,34088,60726,109,67,111
8,27121,75021,115,66,107
17,26241,84550,113,71,109
6,26238,99016,111,61,106
13,23763,111258,112,72,116
5,21964,118291,115,62,130
16,16806,124988,111,65,110
10,19075,136953,113,75,108
14,113944,36827,114,62,103
9,147913,19629,111,67,105
18,142906,23273,135,68,104
15,46181,33623,111,60,103
