counter,start,storeDLT,storeKfrags,finish
0,2905,2489,111,59,105
4,3214,15080,113,69,107
2,2735,25173,109,78,104
7,35130,9895,109,60,118
1,35592,23305,111,64,108
11,35546,29917,129,68,103
12,34573,48047,111,59,103
19,34320,51887,121,66,104
3,34088,62443,112,60,104
8,27121,72245,109,59,103
17,26241,81886,109,65,119
6,26238,96082,110,61,105
13,23763,112041,112,67,114
5,21964,121544,120,65,114
16,16806,126675,119,65,114
10,19075,141304,118,73,110
14,113944,37109,108,86,104
9,147913,23327,113,71,104
18,142906,24843,170,65,102
15,46181,35983,112,78,107
