counter,start,storeDLT,storeKfrags,finish
0,2905,11594,111,64,106
4,3214,18774,126,62,111
2,2735,25046,109,68,123
7,35130,13625,109,62,105
1,35592,21412,186,58,104
11,35546,38731,110,66,107
12,34573,42372,117,69,110
19,34320,55135,117,65,112
3,34088,67690,111,65,108
8,27121,78786,120,63,104
17,26241,91234,117,68,103
6,26238,97917,111,67,111
13,23763,111149,114,73,106
5,21964,123639,120,70,112
16,16806,131787,111,65,107
10,19075,143248,121,64,103
14,113944,42009,110,72,122
9,147913,17679,122,64,129
18,142906,29597,125,75,105
15,46181,40001,109,65,107
