counter,start,storeDLT,storeKfrags,finish
0,2890,10675,112,67,114
4,2803,19922,111,60,105
6,14220,23411,116,79,107
2,22887,25419,112,69,113
1,22691,33703,111,68,103
7,23286,45385,122,66,107
19,21859,50601,110,68,135
18,19757,69144,121,58,105
5,20241,79728,111,65,108
8,15875,90876,109,60,115
17,26495,93661,115,64,115
3,26726,100821,112,65,112
16,21240,111417,122,66,110
12,21681,122048,120,64,114
15,50419,99238,112,66,106
13,72107,88250,121,63,114
9,87755,77368,111,64,104
14,105697,42864,114,63,103
10,94430,45781,110,80,130
11,89814,48863,109,66,105
