counter,start,storeDLT,storeKfrags,finish
0,2890,10566,116,62,109
4,2803,20375,112,63,114
6,14220,23842,110,68,108
2,22887,25526,111,77,104
1,22691,33474,119,75,108
7,23286,46732,125,78,103
19,21859,50933,111,66,105
18,19757,68255,111,65,107
5,20241,79840,110,65,112
8,15875,90767,117,83,103
17,26495,93334,114,75,105
3,26726,101526,110,69,107
16,21240,111642,116,63,104
12,21681,122280,122,67,103
15,50419,99462,119,65,107
13,72107,87581,118,64,102
9,87755,77614,109,65,115
14,105697,43200,113,69,116
10,94430,44116,112,61,106
11,89814,49765,111,59,102
